place_id,photo,street_view,logo,has_photo,has_street_view,has_logo,media_completeness_score,logo_status
ChIJ7ZUIvK7FBZERUZZa79pBF54,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJPSIV6RrFBZER_QQAA2iF31s,https://lh3.googleusercontent.com/p/AF1QipOuJzxZOtriFoO87yzTiczRFDrEsxiLHkA-EWzQ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrwKsC4fxl99iF7w1R3yMPscrUWEi8HToQVE0LIq_aQCSGdMLx6_bNpPew50HikGwEdsJVADMV-4O2lAIv4FrdS_yFTpNUU_DjHbONY_s6Nmgrk0Z3Ud1ROCKYSOIAUcGCdEPhbxlxF0oF5=w1600-h1000-k-no,https://lh5.googleusercontent.com/-zYozm5UQwbo/AAAAAAAAAAI/AAAAAAAAAAA/dytScYaeNGw/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJh4tNXAG3BZERzNdN3Wepyjo,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJfR7pXMrRBZERFdTSKfVDIKg,NA,https://lh3.googleusercontent.com/p/AF1QipPMh6KVatxKUepTf48VuQz1V_NpbGVzFUDiYG_Z=w1600-h1000-k-no,https://lh6.googleusercontent.com/-gdlcrvw-RO4/AAAAAAAAAAI/AAAAAAAAAAA/hIckkXd8XVA/s44-p-k-no-ns-nd/photo.jpg,FALSE,TRUE,TRUE,2,has_logo
ChIJieoTqpHFBZEReDjwbQNIQmc,https://lh3.googleusercontent.com/p/AF1QipPZnkGSPqSElwDRkh9OuTwKtyylcgSzM8Tv7CCh=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipPZnkGSPqSElwDRkh9OuTwKtyylcgSzM8Tv7CCh=w1600-h1000-k-no,https://lh6.googleusercontent.com/-EhBkad-Zgdw/AAAAAAAAAAI/AAAAAAAAAAA/6Nd3_nMn9oU/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJM6SvQ-3JBZERvH2XIwsA4kY,https://lh3.googleusercontent.com/p/AF1QipO62-wbFsAXpcBb3cPpIfqGWMMlzdLl6Zj-7Xgg=w800-h500-k-no,https://lh3.googleusercontent.com/p/AF1QipO62-wbFsAXpcBb3cPpIfqGWMMlzdLl6Zj-7Xgg=w1600-h1000-k-no,https://lh4.googleusercontent.com/-5MfjvnK9Qkc/AAAAAAAAAAI/AAAAAAAAAAA/4MGBcr0QWtQ/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ4aVREwDHBZERglyIXiaVZ9Y,NA,NA,NA,FALSE,FALSE,FALSE,0,missing_logo
ChIJ148eGJzJBZER-YR5bt1dUDM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpqXNwqjvlchB3eD7uCiyPxfmg0XHTtjLuYDbyU3RWfKGx6LtzAo7wMNT-yC1Nu3kZeZ3LMzQIHYROjPzZnFkq56uPhAmHf6Wlz8tkS-LYbGuG5Q41zcu7k2C_csZASohbuxUPW8F9uyTZ=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpqXNwqjvlchB3eD7uCiyPxfmg0XHTtjLuYDbyU3RWfKGx6LtzAo7wMNT-yC1Nu3kZeZ3LMzQIHYROjPzZnFkq56uPhAmHf6Wlz8tkS-LYbGuG5Q41zcu7k2C_csZASohbuxUPW8F9uyTZ=w1600-h1000-k-no,https://lh3.googleusercontent.com/-METltd14ONE/AAAAAAAAAAI/AAAAAAAAAAA/YgqoIZu9_AE/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJK8LnTOjFBZERBwnyzoHB4IY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrD87mL0__ZUzYQ8Zozhu9ogAobYKn7Ea0vrVjkWPEHGr2ruX8yuLkDONZ4f9AEhl2J3UjcdlgoCw36Jhke0ygFUxA8v7xL7DQkOsk-NhBthScaB6Aad981oCuXcwVtIcZSDR7KWA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrD87mL0__ZUzYQ8Zozhu9ogAobYKn7Ea0vrVjkWPEHGr2ruX8yuLkDONZ4f9AEhl2J3UjcdlgoCw36Jhke0ygFUxA8v7xL7DQkOsk-NhBthScaB6Aad981oCuXcwVtIcZSDR7KWA=w1600-h1000-k-no,https://lh3.googleusercontent.com/-zWJWrUKsNCc/AAAAAAAAAAI/AAAAAAAAAAA/jpzblnqK1D0/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJ85ntbIC7BZERa5AoRUpRtro,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryD6xYrQpqDpE3KXvW4FUVhQiw76S1grZEVko_BO7QB2jHhxucvo5dvl-NWV1EIzV9tcgoabClVKNBgkWES231HHEaYjFZEyQccs_zhJG3O2XioxJfCo2P_BsmI7Jnq5vxiCCB=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryD6xYrQpqDpE3KXvW4FUVhQiw76S1grZEVko_BO7QB2jHhxucvo5dvl-NWV1EIzV9tcgoabClVKNBgkWES231HHEaYjFZEyQccs_zhJG3O2XioxJfCo2P_BsmI7Jnq5vxiCCB=w1600-h1000-k-no,https://lh6.googleusercontent.com/-Eu7UmDuPcb0/AAAAAAAAAAI/AAAAAAAAAAA/HCDu0QSBFI4/s44-p-k-no-ns-nd/photo.jpg,TRUE,TRUE,TRUE,3,has_logo
ChIJcVtkKVrHBZERpcPJO0DIVvo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonE_ucl5jOfytauaWfLASqT_sKh6ktBPgHskPoV6zRi68-ceHpOD6j3CO5r1W8BrK9mPhEuallVKyz4hf6Nitr_dkmHOUY1V5q5ysR_u-QIizsjQ9ybne7GVqc-0TvwfBQjA=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonE_ucl5jOfytauaWfLASqT_sKh6ktBPgHskPoV6zRi68-ceHpOD6j3CO5r1W8BrK9mPhEuallVKyz4hf6Nitr_dkmHOUY1V5q5ysR_u-QIizsjQ9ybne7GVqc-0TvwfBQjA=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
ChIJeaNN3PW3BZER1JN21LAn4G4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriIiWPo5iUw_tluPvUYNCdBWvDm3nwjwM-ITrYvB7JhvdyLoaQopQEIEsDPSGeH6dmp04zfQm4whlDngRPvAYSxFCYKOvdtcr62mS0gIwz29YV0880OeujThG65n7TRgiZdsWB=w800-h500-k-no,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriIiWPo5iUw_tluPvUYNCdBWvDm3nwjwM-ITrYvB7JhvdyLoaQopQEIEsDPSGeH6dmp04zfQm4whlDngRPvAYSxFCYKOvdtcr62mS0gIwz29YV0880OeujThG65n7TRgiZdsWB=w1600-h1000-k-no,NA,TRUE,TRUE,FALSE,2,can_extract_later
