place_id,rating,reviews,reviews_link,location_link,location_reviews_link,total_reviews,avg_rating,trust_level,review_health_status,review_growth_tip,review_kudos,review_response_needed
ChIJ4Y4PDdzHBZERJXAhgGULTzE,4.3,3,https://search.google.com/local/reviews?placeid=ChIJ4Y4PDdzHBZERJXAhgGULTzE,"https://www.google.com/maps/place/Peruvian+Judo+Federation/@-12.0796798,-77.00030029999999,14z/data=!4m8!1m2!2m1!1sPeruvian+Judo+Federation!3m4!1s0x9105c7dc0d0f8ee1:0x314f0b6580217025!8m2!3d-12.0796798!4d-77.00030029999999","https://www.google.com/maps/place/Peruvian+Judo+Federation/@-12.0796798,-77.00030029999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c7dc0d0f8ee1:0x314f0b6580217025!2sPeruvian+Judo+Federation!8m2!3d-12.0796798!4d-77.00030029999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c7dc0d0f8ee1:0x314f0b6580217025!8m2!3d-12.0796798!4d-77.00030029999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",3,4.3,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJpx8PrxK5BZER6zsdCeVE_ks,4.5,8,https://search.google.com/local/reviews?placeid=ChIJpx8PrxK5BZER6zsdCeVE_ks,"https://www.google.com/maps/place/Pitbull+Martial+Arts+Center%2FPMAC/@-12.1278106,-76.9893439,14z/data=!4m8!1m2!2m1!1sPitbull+Martial+Arts+Center%2FPMAC!3m4!1s0x9105b912af0f1fa7:0x4bfe44e5091d3beb!8m2!3d-12.1278106!4d-76.9893439","https://www.google.com/maps/place/Pitbull+Martial+Arts+Center%2FPMAC/@-12.1278106,-76.9893439,13.99z/data=!4m16!1m7!3m6!1s0x9105b912af0f1fa7:0x4bfe44e5091d3beb!2sPitbull+Martial+Arts+Center%2FPMAC!8m2!3d-12.1278106!4d-76.9893439!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105b912af0f1fa7:0x4bfe44e5091d3beb!8m2!3d-12.1278106!4d-76.9893439!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",8,4.5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJvRitl9XJBZERpWI5jNsJq0k,5,4,https://search.google.com/local/reviews?placeid=ChIJvRitl9XJBZERpWI5jNsJq0k,"https://www.google.com/maps/place/Primo+Jiu-jitsu/@-12.118554999999999,-77.0314818,14z/data=!4m8!1m2!2m1!1sPrimo+Jiu-jitsu!3m4!1s0x9105c9d597ad18bd:0x49ab09db8c3962a5!8m2!3d-12.118554999999999!4d-77.0314818","https://www.google.com/maps/place/Primo+Jiu-jitsu/@-12.118554999999999,-77.0314818,13.99z/data=!4m16!1m7!3m6!1s0x9105c9d597ad18bd:0x49ab09db8c3962a5!2sPrimo+Jiu-jitsu!8m2!3d-12.118554999999999!4d-77.0314818!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9d597ad18bd:0x49ab09db8c3962a5!8m2!3d-12.118554999999999!4d-77.0314818!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",4,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJ50sMOerHBZERn8tKf7_hoAY,4.7,18,https://search.google.com/local/reviews?placeid=ChIJ50sMOerHBZERn8tKf7_hoAY,"https://www.google.com/maps/place/Pro+Figthing+Peru/@-12.1080506,-76.99201839999999,14z/data=!4m8!1m2!2m1!1sPro+Figthing+Peru!3m4!1s0x9105c7ea390c4be7:0x6a0e1bf7f4acb9f!8m2!3d-12.1080506!4d-76.99201839999999","https://www.google.com/maps/place/Pro+Figthing+Peru/@-12.1080506,-76.99201839999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c7ea390c4be7:0x6a0e1bf7f4acb9f!2sPro+Figthing+Peru!8m2!3d-12.1080506!4d-76.99201839999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c7ea390c4be7:0x6a0e1bf7f4acb9f!8m2!3d-12.1080506!4d-76.99201839999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",18,4.7,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJK54LUY6ZBZERR-WxLMqnM2I,5,2,https://search.google.com/local/reviews?placeid=ChIJK54LUY6ZBZERR-WxLMqnM2I,"https://www.google.com/maps/place/Punta+Hermosa+Training+Club/@-12.3304181,-76.82436609999999,14z/data=!4m8!1m2!2m1!1sPunta+Hermosa+Training+Club!3m4!1s0x9105998e510b9e2b:0x6233a7ca2cb1e547!8m2!3d-12.3304181!4d-76.82436609999999","https://www.google.com/maps/place/Punta+Hermosa+Training+Club/@-12.3304181,-76.82436609999999,13.99z/data=!4m16!1m7!3m6!1s0x9105998e510b9e2b:0x6233a7ca2cb1e547!2sPunta+Hermosa+Training+Club!8m2!3d-12.3304181!4d-76.82436609999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105998e510b9e2b:0x6233a7ca2cb1e547!8m2!3d-12.3304181!4d-76.82436609999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",2,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJTST-HcnJBZERrNhTM-u_rJA,NA,NA,https://search.google.com/local/reviews?placeid=ChIJTST-HcnJBZERrNhTM-u_rJA,"https://www.google.com/maps/place/Purple+OG+-+Bjj+Art/@-9.2435385,-75.01950459999999,14z/data=!4m8!1m2!2m1!1sPurple+OG+-+Bjj+Art!3m4!1s0x9105c9c91dfe244d:0x90acbfeb3353d8ac!8m2!3d-9.2435385!4d-75.01950459999999","https://www.google.com/maps/place/Purple+OG+-+Bjj+Art/@-9.2435385,-75.01950459999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c9c91dfe244d:0x90acbfeb3353d8ac!2sPurple+OG+-+Bjj+Art!8m2!3d-9.2435385!4d-75.01950459999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9c91dfe244d:0x90acbfeb3353d8ac!8m2!3d-9.2435385!4d-75.01950459999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJX_TLpF_JBZER0h0_mprkNC0,NA,NA,https://search.google.com/local/reviews?placeid=ChIJX_TLpF_JBZER0h0_mprkNC0,"https://www.google.com/maps/place/RED+LIONS+-+MMA+Academy/@-12.097314899999999,-77.0573484,14z/data=!4m8!1m2!2m1!1sRED+LIONS+-+MMA+Academy!3m4!1s0x9105c95fa4cbf45f:0x2d34e49a9a3f1dd2!8m2!3d-12.097314899999999!4d-77.0573484","https://www.google.com/maps/place/RED+LIONS+-+MMA+Academy/@-12.097314899999999,-77.0573484,13.99z/data=!4m16!1m7!3m6!1s0x9105c95fa4cbf45f:0x2d34e49a9a3f1dd2!2sRED+LIONS+-+MMA+Academy!8m2!3d-12.097314899999999!4d-77.0573484!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c95fa4cbf45f:0x2d34e49a9a3f1dd2!8m2!3d-12.097314899999999!4d-77.0573484!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJj4ZR05TLBZERZz0HklRYUlQ,5,3,https://search.google.com/local/reviews?placeid=ChIJj4ZR05TLBZERZz0HklRYUlQ,"https://www.google.com/maps/place/RED+LIONS+-+MMA+Academy/@-12.072774299999999,-77.1615645,14z/data=!4m8!1m2!2m1!1sRED+LIONS+-+MMA+Academy!3m4!1s0x9105cb94d351868f:0x5452585492073d67!8m2!3d-12.072774299999999!4d-77.1615645","https://www.google.com/maps/place/RED+LIONS+-+MMA+Academy/@-12.072774299999999,-77.1615645,13.99z/data=!4m16!1m7!3m6!1s0x9105cb94d351868f:0x5452585492073d67!2sRED+LIONS+-+MMA+Academy!8m2!3d-12.072774299999999!4d-77.1615645!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105cb94d351868f:0x5452585492073d67!8m2!3d-12.072774299999999!4d-77.1615645!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",3,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJZ920gvzIBZERgQR9-HhPq6w,4.1,14,https://search.google.com/local/reviews?placeid=ChIJZ920gvzIBZERgQR9-HhPq6w,"https://www.google.com/maps/place/Renzo+Gracie+Academy/@-12.0772973,-77.0516454,14z/data=!4m8!1m2!2m1!1sRenzo+Gracie+Academy!3m4!1s0x9105c8fc82b4dd67:0xacab4f78f87d0481!8m2!3d-12.0772973!4d-77.0516454","https://www.google.com/maps/place/Renzo+Gracie+Academy/@-12.0772973,-77.0516454,13.99z/data=!4m16!1m7!3m6!1s0x9105c8fc82b4dd67:0xacab4f78f87d0481!2sRenzo+Gracie+Academy!8m2!3d-12.0772973!4d-77.0516454!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c8fc82b4dd67:0xacab4f78f87d0481!8m2!3d-12.0772973!4d-77.0516454!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",14,4.1,Low Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJdZHuDynJBZERmT2FI6h0ib4,5,51,https://search.google.com/local/reviews?placeid=ChIJdZHuDynJBZERmT2FI6h0ib4,"https://www.google.com/maps/place/Ronin+Martial+Arts+-+Jiu+jitsu+%26+MMA/@-12.1123494,-76.9910673,14z/data=!4m8!1m2!2m1!1sRonin+Martial+Arts+-+Jiu+jitsu+%26+MMA!3m4!1s0x9105c9290fee9175:0xbe8974a823853d99!8m2!3d-12.1123494!4d-76.9910673","https://www.google.com/maps/place/Ronin+Martial+Arts+-+Jiu+jitsu+%26+MMA/@-12.1123494,-76.9910673,13.99z/data=!4m16!1m7!3m6!1s0x9105c9290fee9175:0xbe8974a823853d99!2sRonin+Martial+Arts+-+Jiu+jitsu+%26+MMA!8m2!3d-12.1123494!4d-76.9910673!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9290fee9175:0xbe8974a823853d99!8m2!3d-12.1123494!4d-76.9910673!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",51,5,Consistent Trust,Well Reviewed,NA,Excellent review reputation — your community shows up!,NA
ChIJd7C6LJbJBZER0URIRWAiJcY,5,2,https://search.google.com/local/reviews?placeid=ChIJd7C6LJbJBZER0URIRWAiJcY,"https://www.google.com/maps/place/Samurai+Martial+Arts/@-12.0703812,-77.09151419999999,14z/data=!4m8!1m2!2m1!1sSamurai+Martial+Arts!3m4!1s0x9105c9962cbab077:0xc6252260454844d1!8m2!3d-12.0703812!4d-77.09151419999999","https://www.google.com/maps/place/Samurai+Martial+Arts/@-12.0703812,-77.09151419999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c9962cbab077:0xc6252260454844d1!2sSamurai+Martial+Arts!8m2!3d-12.0703812!4d-77.09151419999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9962cbab077:0xc6252260454844d1!8m2!3d-12.0703812!4d-77.09151419999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",2,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJCb45ex3JBZERc1ODq5sRUPU,5,3,https://search.google.com/local/reviews?placeid=ChIJCb45ex3JBZERc1ODq5sRUPU,"https://www.google.com/maps/place/SAMURAI+PUEBLO+LIBRE/@-12.0783239,-77.0566983,14z/data=!4m8!1m2!2m1!1sSAMURAI+PUEBLO+LIBRE!3m4!1s0x9105c91d7b39be09:0xf550119bab835373!8m2!3d-12.0783239!4d-77.0566983","https://www.google.com/maps/place/SAMURAI+PUEBLO+LIBRE/@-12.0783239,-77.0566983,13.99z/data=!4m16!1m7!3m6!1s0x9105c91d7b39be09:0xf550119bab835373!2sSAMURAI+PUEBLO+LIBRE!8m2!3d-12.0783239!4d-77.0566983!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c91d7b39be09:0xf550119bab835373!8m2!3d-12.0783239!4d-77.0566983!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",3,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJ-V1U4WiZBZEREqlFW69BUjs,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ-V1U4WiZBZEREqlFW69BUjs,"https://www.google.com/maps/place/San+Bartolo+JiuJitsu/@-12.3869597,-76.7778055,14z/data=!4m8!1m2!2m1!1sSan+Bartolo+JiuJitsu!3m4!1s0x91059968e1545df9:0x3b5241af5b45a912!8m2!3d-12.3869597!4d-76.7778055","https://www.google.com/maps/place/San+Bartolo+JiuJitsu/@-12.3869597,-76.7778055,13.99z/data=!4m16!1m7!3m6!1s0x91059968e1545df9:0x3b5241af5b45a912!2sSan+Bartolo+JiuJitsu!8m2!3d-12.3869597!4d-76.7778055!16s%2Fg%2F11ckvg1dmb!3m7!1s0x91059968e1545df9:0x3b5241af5b45a912!8m2!3d-12.3869597!4d-76.7778055!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJb0J5dqHJBZERe8GSzXECUtQ,5,16,https://search.google.com/local/reviews?placeid=ChIJb0J5dqHJBZERe8GSzXECUtQ,"https://www.google.com/maps/place/Shin+Gi+Tai+-+Lima+Judo+Club/@-12.095853,-77.028533,14z/data=!4m8!1m2!2m1!1sShin+Gi+Tai+-+Lima+Judo+Club!3m4!1s0x9105c9a17679426f:0xd4520271cd92c17b!8m2!3d-12.095853!4d-77.028533","https://www.google.com/maps/place/Shin+Gi+Tai+-+Lima+Judo+Club/@-12.095853,-77.028533,13.99z/data=!4m16!1m7!3m6!1s0x9105c9a17679426f:0xd4520271cd92c17b!2sShin+Gi+Tai+-+Lima+Judo+Club!8m2!3d-12.095853!4d-77.028533!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9a17679426f:0xd4520271cd92c17b!8m2!3d-12.095853!4d-77.028533!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",16,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJBzhPuPrPBZERLz7z0Txc60c,5,10,https://search.google.com/local/reviews?placeid=ChIJBzhPuPrPBZERLz7z0Txc60c,"https://www.google.com/maps/place/Shinyuu+-+Guigo+Jiujitsu+Rimac/@-12.0299517,-77.0313901,14z/data=!4m8!1m2!2m1!1sShinyuu+-+Guigo+Jiujitsu+Rimac!3m4!1s0x9105cffab84f3807:0x47eb5c3cd1f33e2f!8m2!3d-12.0299517!4d-77.0313901","https://www.google.com/maps/place/Shinyuu+-+Guigo+Jiujitsu+Rimac/@-12.0299517,-77.0313901,13.99z/data=!4m16!1m7!3m6!1s0x9105cffab84f3807:0x47eb5c3cd1f33e2f!2sShinyuu+-+Guigo+Jiujitsu+Rimac!8m2!3d-12.0299517!4d-77.0313901!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105cffab84f3807:0x47eb5c3cd1f33e2f!8m2!3d-12.0299517!4d-77.0313901!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",10,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJARxB5svRBZERNPsy3ne2Cns,5,1,https://search.google.com/local/reviews?placeid=ChIJARxB5svRBZERNPsy3ne2Cns,"https://www.google.com/maps/place/SMA+OIS+PER%C3%9A+EMETH+KRAV+MAGA/@-11.9407742,-77.0454608,14z/data=!4m8!1m2!2m1!1sSMA+OIS+PER%C3%9A+EMETH+KRAV+MAGA!3m4!1s0x9105d1cbe6411c01:0x7b0ab677de32fb34!8m2!3d-11.9407742!4d-77.0454608","https://www.google.com/maps/place/SMA+OIS+PER%C3%9A+EMETH+KRAV+MAGA/@-11.9407742,-77.0454608,13.99z/data=!4m16!1m7!3m6!1s0x9105d1cbe6411c01:0x7b0ab677de32fb34!2sSMA+OIS+PER%C3%9A+EMETH+KRAV+MAGA!8m2!3d-11.9407742!4d-77.0454608!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105d1cbe6411c01:0x7b0ab677de32fb34!8m2!3d-11.9407742!4d-77.0454608!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",1,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJ2_uPUwDJBZERQmMjPUSEARI,5,1,https://search.google.com/local/reviews?placeid=ChIJ2_uPUwDJBZERQmMjPUSEARI,"https://www.google.com/maps/place/Studio+7/@-12.1206716,-77.0415818,14z/data=!4m8!1m2!2m1!1sStudio+7!3m4!1s0x9105c900538ffbdb:0x120184443d236342!8m2!3d-12.1206716!4d-77.0415818","https://www.google.com/maps/place/Studio+7/@-12.1206716,-77.0415818,13.99z/data=!4m16!1m7!3m6!1s0x9105c900538ffbdb:0x120184443d236342!2sStudio+7!8m2!3d-12.1206716!4d-77.0415818!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c900538ffbdb:0x120184443d236342!8m2!3d-12.1206716!4d-77.0415818!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",1,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJtdJazrDh8YsRSc-mT_xbFvs,NA,NA,https://search.google.com/local/reviews?placeid=ChIJtdJazrDh8YsRSc-mT_xbFvs,"https://www.google.com/maps/place/Studio+7+Jiu+jitsu+Club/@-12.0266383,-76.98777919999999,14z/data=!4m8!1m2!2m1!1sStudio+7+Jiu+jitsu+Club!3m4!1s0x8bf1e1b0ce5ad2b5:0xfb165bfc4fa6cf49!8m2!3d-12.0266383!4d-76.98777919999999","https://www.google.com/maps/place/Studio+7+Jiu+jitsu+Club/@-12.0266383,-76.98777919999999,13.99z/data=!4m16!1m7!3m6!1s0x8bf1e1b0ce5ad2b5:0xfb165bfc4fa6cf49!2sStudio+7+Jiu+jitsu+Club!8m2!3d-12.0266383!4d-76.98777919999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8bf1e1b0ce5ad2b5:0xfb165bfc4fa6cf49!8m2!3d-12.0266383!4d-76.98777919999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJ04_GLCTHBZEROwgIg2JXg7g,5,17,https://search.google.com/local/reviews?placeid=ChIJ04_GLCTHBZEROwgIg2JXg7g,"https://www.google.com/maps/place/Sumaq+Jiu+Jitsu/@-12.1292178,-77.00051909999999,14z/data=!4m8!1m2!2m1!1sSumaq+Jiu+Jitsu!3m4!1s0x9105c7242cc68fd3:0xb88357628308083b!8m2!3d-12.1292178!4d-77.00051909999999","https://www.google.com/maps/place/Sumaq+Jiu+Jitsu/@-12.1292178,-77.00051909999999,13.99z/data=!4m16!1m7!3m6!1s0x9105c7242cc68fd3:0xb88357628308083b!2sSumaq+Jiu+Jitsu!8m2!3d-12.1292178!4d-77.00051909999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c7242cc68fd3:0xb88357628308083b!8m2!3d-12.1292178!4d-77.00051909999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",17,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJWYDztR25BZERa12oVlSlFC8,5,25,https://search.google.com/local/reviews?placeid=ChIJWYDztR25BZERa12oVlSlFC8,"https://www.google.com/maps/place/SWAM+Peru+Academy+of+Modern+Martial+Arts+%26+Science/@-12.1336535,-76.99643429999999,14z/data=!4m8!1m2!2m1!1sSWAM+Peru+Academy+of+Modern+Martial+Arts+%26+Science!3m4!1s0x9105b91db5f38059:0x2f14a55456a85d6b!8m2!3d-12.1336535!4d-76.99643429999999","https://www.google.com/maps/place/SWAM+Peru+Academy+of+Modern+Martial+Arts+%26+Science/@-12.1336535,-76.99643429999999,13.99z/data=!4m16!1m7!3m6!1s0x9105b91db5f38059:0x2f14a55456a85d6b!2sSWAM+Peru+Academy+of+Modern+Martial+Arts+%26+Science!8m2!3d-12.1336535!4d-76.99643429999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105b91db5f38059:0x2f14a55456a85d6b!8m2!3d-12.1336535!4d-76.99643429999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",25,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJ1YklegDPBZER1Ibv-FUqkaM,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ1YklegDPBZER1Ibv-FUqkaM,"https://www.google.com/maps/place/Tamashi+Judo+Club+Los+Olivos/@-11.95632,-77.0627312,14z/data=!4m8!1m2!2m1!1sTamashi+Judo+Club+Los+Olivos!3m4!1s0x9105cf007a2589d5:0xa3912a55f8ef86d4!8m2!3d-11.95632!4d-77.0627312","https://www.google.com/maps/place/Tamashi+Judo+Club+Los+Olivos/@-11.95632,-77.0627312,13.99z/data=!4m16!1m7!3m6!1s0x9105cf007a2589d5:0xa3912a55f8ef86d4!2sTamashi+Judo+Club+Los+Olivos!8m2!3d-11.95632!4d-77.0627312!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105cf007a2589d5:0xa3912a55f8ef86d4!8m2!3d-11.95632!4d-77.0627312!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",NA,NA,NA,No Reviews Yet,Start asking your students to leave a review,NA,NA
ChIJe3XTfQbJBZERP7gk6MKAVFQ,5,6,https://search.google.com/local/reviews?placeid=ChIJe3XTfQbJBZERP7gk6MKAVFQ,"https://www.google.com/maps/place/Tan+Ren+Guigo+Jiu+Jitsu/@-12.1212888,-77.0370423,14z/data=!4m8!1m2!2m1!1sTan+Ren+Guigo+Jiu+Jitsu!3m4!1s0x9105c9067dd3757b:0x545480c2e824b83f!8m2!3d-12.1212888!4d-77.0370423","https://www.google.com/maps/place/Tan+Ren+Guigo+Jiu+Jitsu/@-12.1212888,-77.0370423,13.99z/data=!4m16!1m7!3m6!1s0x9105c9067dd3757b:0x545480c2e824b83f!2sTan+Ren+Guigo+Jiu+Jitsu!8m2!3d-12.1212888!4d-77.0370423!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c9067dd3757b:0x545480c2e824b83f!8m2!3d-12.1212888!4d-77.0370423!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",6,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJwy6ggZC3BZER3XbcHvxB8tM,5,3,https://search.google.com/local/reviews?placeid=ChIJwy6ggZC3BZER3XbcHvxB8tM,"https://www.google.com/maps/place/Taurus+Gym+Dojo/@-12.2087068,-77.0172425,14z/data=!4m8!1m2!2m1!1sTaurus+Gym+Dojo!3m4!1s0x9105b79081a02ec3:0xd3f241fc1edc76dd!8m2!3d-12.2087068!4d-77.0172425","https://www.google.com/maps/place/Taurus+Gym+Dojo/@-12.2087068,-77.0172425,13.99z/data=!4m16!1m7!3m6!1s0x9105b79081a02ec3:0xd3f241fc1edc76dd!2sTaurus+Gym+Dojo!8m2!3d-12.2087068!4d-77.0172425!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105b79081a02ec3:0xd3f241fc1edc76dd!8m2!3d-12.2087068!4d-77.0172425!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",3,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJPWxX5gDRBZER1LeoJ419ACM,5,3,https://search.google.com/local/reviews?placeid=ChIJPWxX5gDRBZER1LeoJ419ACM,"https://www.google.com/maps/place/TEAM+BERSERKER/@-11.8917425,-77.0395571,14z/data=!4m8!1m2!2m1!1sTEAM+BERSERKER!3m4!1s0x9105d100e6576c3d:0x23007d8d27a8b7d4!8m2!3d-11.8917425!4d-77.0395571","https://www.google.com/maps/place/TEAM+BERSERKER/@-11.8917425,-77.0395571,13.99z/data=!4m16!1m7!3m6!1s0x9105d100e6576c3d:0x23007d8d27a8b7d4!2sTEAM+BERSERKER!8m2!3d-11.8917425!4d-77.0395571!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105d100e6576c3d:0x23007d8d27a8b7d4!8m2!3d-11.8917425!4d-77.0395571!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",3,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJrQBS6LjDBZERZTLseobjQDo,5,1,https://search.google.com/local/reviews?placeid=ChIJrQBS6LjDBZERZTLseobjQDo,"https://www.google.com/maps/place/Team+Jairolo+mma/@-12.013999499999999,-76.8381898,14z/data=!4m8!1m2!2m1!1sTeam+Jairolo+mma!3m4!1s0x9105c3b8e85200ad:0x3a40e3867aec3265!8m2!3d-12.013999499999999!4d-76.8381898","https://www.google.com/maps/place/Team+Jairolo+mma/@-12.013999499999999,-76.8381898,13.99z/data=!4m16!1m7!3m6!1s0x9105c3b8e85200ad:0x3a40e3867aec3265!2sTeam+Jairolo+mma!8m2!3d-12.013999499999999!4d-76.8381898!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c3b8e85200ad:0x3a40e3867aec3265!8m2!3d-12.013999499999999!4d-76.8381898!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",1,5,Limited Trust,Needs More Reviews,Encourage more students to leave reviews,NA,NA
ChIJlYGuR9nIBZERDTNNPHOPDrE,4.2,11,https://search.google.com/local/reviews?placeid=ChIJlYGuR9nIBZERDTNNPHOPDrE,"https://www.google.com/maps/place/Team+Perros+Sarnosos+-+Mestre+Hector+Iberico/@-12.0584096,-77.0517392,14z/data=!4m8!1m2!2m1!1sTeam+Perros+Sarnosos+-+Mestre+Hector+Iberico!3m4!1s0x9105c8d947ae8195:0xb10e8f733c4d330d!8m2!3d-12.0584096!4d-77.0517392","https://www.google.com/maps/place/Team+Perros+Sarnosos+-+Mestre+Hector+Iberico/@-12.0584096,-77.0517392,13.99z/data=!4m16!1m7!3m6!1s0x9105c8d947ae8195:0xb10e8f733c4d330d!2sTeam+Perros+Sarnosos+-+Mestre+Hector+Iberico!8m2!3d-12.0584096!4d-77.0517392!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105c8d947ae8195:0xb10e8f733c4d330d!8m2!3d-12.0584096!4d-77.0517392!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",11,4.2,Low Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
ChIJFRt8un67BZERRhMFNLShgtI,5,18,https://search.google.com/local/reviews?placeid=ChIJFRt8un67BZERRhMFNLShgtI,"https://www.google.com/maps/place/Team+Seven+Jiu+Jitsu/@-12.233103999999999,-76.94497249999999,14z/data=!4m8!1m2!2m1!1sTeam+Seven+Jiu+Jitsu!3m4!1s0x9105bb7eba7c1b15:0xd282a1b434051346!8m2!3d-12.233103999999999!4d-76.94497249999999","https://www.google.com/maps/place/Team+Seven+Jiu+Jitsu/@-12.233103999999999,-76.94497249999999,13.99z/data=!4m16!1m7!3m6!1s0x9105bb7eba7c1b15:0xd282a1b434051346!2sTeam+Seven+Jiu+Jitsu!8m2!3d-12.233103999999999!4d-76.94497249999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x9105bb7eba7c1b15:0xd282a1b434051346!8m2!3d-12.233103999999999!4d-76.94497249999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",18,5,Emerging Trust,Well Reviewed,NA,Good engagement — your presence is growing,NA
